2024-12-07 11:59:21.735825, D0053, Executing outlier chs removal
2024-12-07 11:59:21.758963, D0081, Wavelet failed with error: [WinError 3] The system cannot find the path specified: 'C:\\Users\\bl314\\Box\\CoganLab'
2024-12-07 11:59:21.759963, D0094, Executing line noise filter
2024-12-07 11:59:21.759963, D0094, Line noise filter failed with error: [WinError 3] The system cannot find the path specified: 'C:\\Users\\bl314\\Box\\CoganLab'
2024-12-07 11:59:21.759963, D0094, Executing outlier chs removal
2024-12-07 11:59:21.759963, D0094, Outlier chs removal failed with error: [WinError 3] The system cannot find the path specified: 'C:\\Users\\bl314\\Box\\CoganLab'
2024-12-07 11:59:21.760970, D0094, Executing wavelet
2024-12-07 11:59:21.760970, D0094, Wavelet failed with error: [WinError 3] The system cannot find the path specified: 'C:\\Users\\bl314\\Box\\CoganLab'
2024-12-07 11:59:21.761970, D0096, Executing line noise filter
2024-12-07 11:59:21.761970, D0096, Line noise filter failed with error: [WinError 3] The system cannot find the path specified: 'C:\\Users\\bl314\\Box\\CoganLab'
2024-12-07 11:59:21.761970, D0096, Executing outlier chs removal
2024-12-07 11:59:21.762970, D0096, Outlier chs removal failed with error: [WinError 3] The system cannot find the path specified: 'C:\\Users\\bl314\\Box\\CoganLab'
2024-12-07 11:59:21.762970, D0096, Executing wavelet
2024-12-07 11:59:21.762970, D0096, Wavelet failed with error: [WinError 3] The system cannot find the path specified: 'C:\\Users\\bl314\\Box\\CoganLab'
2024-12-07 11:59:21.763970, D0101, Executing line noise filter
2024-12-07 11:59:21.763970, D0101, Line noise filter failed with error: [WinError 3] The system cannot find the path specified: 'C:\\Users\\bl314\\Box\\CoganLab'
2024-12-07 11:59:21.764970, D0101, Executing outlier chs removal
2024-12-07 11:59:21.764970, D0101, Outlier chs removal failed with error: [WinError 3] The system cannot find the path specified: 'C:\\Users\\bl314\\Box\\CoganLab'
2024-12-07 11:59:21.764970, D0101, Executing wavelet
2024-12-07 11:59:21.764970, D0101, Wavelet failed with error: [WinError 3] The system cannot find the path specified: 'C:\\Users\\bl314\\Box\\CoganLab'
2024-12-07 11:59:21.765970, D0102, Executing line noise filter
2024-12-07 11:59:21.765970, D0102, Line noise filter failed with error: [WinError 3] The system cannot find the path specified: 'C:\\Users\\bl314\\Box\\CoganLab'
2024-12-07 11:59:21.766970, D0102, Executing outlier chs removal
2024-12-07 11:59:21.766970, D0102, Outlier chs removal failed with error: [WinError 3] The system cannot find the path specified: 'C:\\Users\\bl314\\Box\\CoganLab'
2024-12-07 11:59:21.767969, D0102, Executing wavelet
2024-12-07 11:59:21.767969, D0102, Wavelet failed with error: [WinError 3] The system cannot find the path specified: 'C:\\Users\\bl314\\Box\\CoganLab'
2024-12-07 11:59:21.767969, D0103, Executing line noise filter
2024-12-07 11:59:21.767969, D0103, Line noise filter failed with error: [WinError 3] The system cannot find the path specified: 'C:\\Users\\bl314\\Box\\CoganLab'
2024-12-07 11:59:21.768970, D0103, Executing outlier chs removal
2024-12-07 11:59:21.768970, D0103, Outlier chs removal failed with error: [WinError 3] The system cannot find the path specified: 'C:\\Users\\bl314\\Box\\CoganLab'
2024-12-07 11:59:21.769969, D0103, Executing wavelet
2024-12-07 11:59:21.769969, D0103, Wavelet failed with error: [WinError 3] The system cannot find the path specified: 'C:\\Users\\bl314\\Box\\CoganLab'
2024-12-07 11:59:21.769969, D0107, Executing line noise filter
2024-12-07 11:59:21.769969, D0107, Line noise filter failed with error: [WinError 3] The system cannot find the path specified: 'C:\\Users\\bl314\\Box\\CoganLab'
2024-12-07 11:59:21.770969, D0107, Executing outlier chs removal
2024-12-07 11:59:21.770969, D0107, Outlier chs removal failed with error: [WinError 3] The system cannot find the path specified: 'C:\\Users\\bl314\\Box\\CoganLab'
2024-12-07 11:59:21.771969, D0107, Executing wavelet
2024-12-07 11:59:21.771969, D0107, Wavelet failed with error: [WinError 3] The system cannot find the path specified: 'C:\\Users\\bl314\\Box\\CoganLab'
