halet	0.001878	0.258576	0.513162	0.458472	0.251895	0.449755	0.743713	0.759289	0.598536	0.749696	0.481501	0.505608	0.329050	0.332856	0.309419	0.011501	
havel	0.002165	0.474249	0.868969	0.693061	0.700359	0.556543	0.056542	0.012660	0.001022	0.034755	0.455893	0.737162	0.378728	0.240207	0.033843	0.004848	
haven	0.100040	0.491844	0.957896	0.583675	0.803665	0.293912	0.028616	0.002851	0.000000	0.000000	0.231340	0.782997	0.249423	0.221130	0.038046	0.001473	
havoc	0.000445	0.099636	0.531767	0.055900	0.370748	0.618312	0.893432	1.000000	0.654741	0.587553	0.632205	0.400979	0.665337	0.350805	0.203712	0.013669	
hazel	0.013073	0.409907	0.936713	0.572766	0.880681	0.200634	0.045884	0.003434	0.000426	0.003987	0.297285	0.712593	0.186344	0.252242	0.140284	0.057690	
helic	0.001874	0.528330	0.455741	0.812023	0.404097	0.748993	0.971897	0.346049	0.326248	0.558111	0.251459	0.522524	0.344711	0.207936	0.356016	0.004777	
herib	0.000667	0.496249	0.473686	0.873712	0.376730	0.665995	0.795102	0.228058	0.136656	0.571429	0.785996	0.570735	0.393909	0.350624	0.240680	0.003144	
humor	0.001039	0.219862	0.820746	0.613512	0.966545	0.074337	0.014742	0.019512	0.059402	0.039229	0.255534	0.599402	0.329155	0.132699	0.082991	0.003286	
janem	0.003114	0.262985	0.653540	0.374647	0.699820	0.894149	0.596111	0.315617	0.107646	0.549470	0.768425	0.705392	0.766464	0.756824	0.399970	0.261547	
janep	0.004181	0.246745	0.612686	0.359906	0.658276	0.813611	0.839407	0.499054	0.168379	0.651929	0.758713	0.611502	0.561390	0.893002	0.280609	0.200786	
japel	0.038677	0.185832	0.098290	0.334222	0.587825	0.653528	0.755848	0.538700	0.384470	0.627172	0.605690	0.561276	0.671660	0.720691	0.307757	0.154924	
jokeb	0.000595	0.223766	0.766256	0.459050	0.877156	0.882315	0.344113	0.197015	0.267945	0.337365	0.395938	0.265858	0.829177	0.656943	0.428826	0.316069	
