minus	0.007167	0.635508	0.902319	0.592583	0.562058	0.504250	0.677265	0.745154	0.693323	0.650830	0.554168	0.667856	0.546290	0.420783	0.220022	0.469797	
modem	0.180250	0.685152	0.903169	0.713544	0.684388	0.870286	0.336125	0.363940	0.512731	0.146668	0.055849	0.142420	0.318876	0.118893	0.003875	0.000766	
mogul	0.015595	0.399455	0.816129	0.601005	0.804993	0.972492	0.170184	0.639752	0.282966	0.009554	0.000000	0.016693	0.299067	0.058467	0.004042	0.001613	
molec	0.124464	0.686504	0.767749	0.823652	0.321998	0.407813	0.661035	0.728838	0.627277	0.189113	0.106047	0.413931	0.562172	0.472953	0.272345	0.007544	
monit	0.027145	0.691798	0.822811	0.658821	0.465729	0.367029	0.657495	0.770966	0.876996	0.541721	0.460270	0.436354	0.614453	0.310062	0.568345	0.263847	
moral	0.004164	0.613002	0.780717	0.761725	0.438044	0.767950	0.770057	0.746249	0.559801	0.175809	0.206081	0.231646	0.234408	0.119022	0.014686	0.000300	
nasal	0.022008	0.710654	0.866312	0.730431	0.611563	0.545533	0.141593	0.109119	0.036540	0.009872	0.603406	0.892892	0.613409	0.479590	0.501632	0.582521	
natal	0.093518	0.535452	0.897045	0.649118	0.766115	0.778538	0.107823	0.091286	0.016127	0.096005	0.594366	0.890870	0.505145	0.497552	0.065310	0.012449	
naval	0.120351	0.641989	1.000000	0.668878	0.775406	0.633088	0.131543	0.166498	0.014883	0.015924	0.573974	0.747739	0.517630	0.296651	0.077832	0.012957	
navin	0.003307	0.669822	0.676414	0.772753	0.342815	0.337826	0.597402	0.584048	0.462144	1.000000	0.546124	0.659683	0.572961	0.427526	0.302214	0.008821	
nomel	0.016047	0.853341	0.661067	0.966513	0.165903	0.316072	0.602324	0.862369	0.659172	0.397760	0.083292	0.470421	0.502960	0.127789	0.413197	0.005316	
norel	0.013530	0.734851	0.878397	0.818359	0.583441	0.811511	0.514911	0.526070	0.500773	0.178878	0.132355	0.088259	0.097040	0.000000	0.021147	0.002567	
