labin	0.003286	0.234945	0.655375	0.647441	0.561157	0.810976	0.295370	0.353952	0.451691	0.226250	0.014308	0.150061	0.240914	0.036039	0.035869	0.002755	
lakeb	0.001894	0.143325	0.699336	0.553653	0.875519	0.687759	0.155052	0.132629	0.093429	0.346131	0.153220	0.191753	0.077300	0.005181	0.004941	0.000384	
laken	0.006294	0.142436	0.742292	0.502856	0.986850	0.535752	0.098960	0.262290	0.206361	0.429995	0.048208	0.158661	0.062287	0.003596	0.011922	0.001419	
lamin	0.004854	0.276112	0.637519	0.865107	0.572970	0.586392	0.409122	0.218556	0.197343	0.235764	0.015505	0.190192	0.057925	0.023660	0.002365	0.000083	
latin	0.016387	0.306108	0.603324	0.864569	0.494483	0.750371	0.678931	0.657112	0.449670	0.244011	0.027389	0.168205	0.053869	0.022968	0.009846	0.000074	
legal	0.025335	0.342550	0.896659	0.551001	0.743719	0.147102	0.010124	0.110219	0.098537	0.034427	0.015666	0.097588	0.005534	0.000165	0.001594	0.000157	
level	0.002301	0.176133	0.639965	0.713380	0.736410	0.551557	0.056671	0.149506	0.228960	0.001603	0.001312	0.017309	0.010218	0.003153	0.000337	0.000074	
levim	0.011482	0.271568	0.551573	0.940771	0.587823	0.344352	0.044286	0.078503	0.268622	0.009609	0.000607	0.043021	0.031513	0.016567	0.000941	0.000076	
libel	0.001894	0.199256	0.609058	0.675777	0.462840	0.716040	0.697632	0.706669	0.664769	0.199911	0.023513	0.123377	0.105791	0.024749	0.027245	0.000443	
likel	0.005891	0.197713	0.769356	0.477102	0.835437	0.612271	0.583229	0.385722	0.633277	0.078276	0.009138	0.073661	0.055921	0.007761	0.007162	0.000038	
limid	0.006861	0.357094	0.815306	0.762000	0.555729	0.340429	0.040914	0.025446	0.122254	0.025667	0.000764	0.009339	0.021876	0.008153	0.000316	0.000533	
linen	0.000230	0.266016	0.801357	0.620971	0.676058	0.723123	0.134161	0.138822	0.372430	0.061079	0.005013	0.094544	0.026067	0.015551	0.000160	0.000074	
lipit	0.002460	0.197553	0.645528	0.658306	0.656900	0.839872	0.232649	0.199110	0.264224	0.336403	0.034842	0.207744	0.089862	0.024799	0.010015	0.000998	
logic	0.000152	0.215999	0.504218	1.000000	0.738370	0.242278	0.034466	0.189202	0.062144	0.000000	0.000000	0.006036	0.010901	0.021891	0.000904	0.000000	
lomic	0.003648	0.254700	0.623786	0.878188	0.622454	0.358070	0.070260	0.170997	0.090644	0.001253	0.000297	0.010050	0.012772	0.015311	0.002608	0.000257	
lorib	0.006199	0.350750	0.681832	0.868529	0.666032	0.557883	0.180516	0.305921	0.037555	0.001805	0.002358	0.084373	0.020033	0.020035	0.000137	0.000014	
madam	0.025540	0.381683	0.862925	0.686474	0.528318	0.276752	0.509881	0.340280	0.190435	0.630612	0.185265	0.276544	0.116229	0.019177	0.017582	0.000675	
mafil	0.004647	0.216746	0.830198	0.509387	0.721489	0.555910	0.342330	0.103755	0.008015	0.213882	0.762032	0.603953	0.146727	0.056789	0.011664	0.000397	
magic	0.004743	0.123073	0.664689	0.323993	0.535209	0.584733	0.743501	0.939002	0.560139	1.000000	0.478774	0.506696	0.250136	0.043395	0.068436	0.000335	
majil	0.015121	0.334700	0.951704	0.512574	0.500875	0.287227	0.056337	0.004513	0.005288	0.043523	0.032437	0.032571	0.018685	0.004945	0.002074	0.000050	
maled	0.019641	0.442124	0.653571	0.823541	0.419272	0.263669	0.549730	0.374381	0.147101	0.706959	0.326370	0.482672	0.134439	0.085219	0.061373	0.027616	
